File,Corners,Circularity,H0,H1,H2,H3,H4,H5,H6
148.png,3,0.606354632991311,-0.7239938744098459,-3.462419897821965,-2.419971568880064,-4.952356070660162,-9.223087582224569,-7.154119025356182,-8.65375207086018
2613.png,3,0.5678712403131199,-0.7159361596317895,-3.6214869059048014,-2.3535583920678524,-5.185307047314666,-10.35417215732246,-7.708383663571366,-8.955085097412253
1991.png,3,0.5974351584042763,-0.7248762611831707,-4.591204423267338,-2.41499989930637,-7.25083709362466,-12.638101895253257,-11.16876629588315,-12.101356863673965
2272.png,3,0.6217689706104226,-0.731142922953057,-4.694278045485522,-2.4683783360277363,-6.249789156816374,-10.68689798267,-9.04171708804817,-10.868978583836139
226.png,3,0.5970889512783368,-0.7225753934134205,-3.9657751313436913,-2.3988036838201645,-5.380703648311671,-9.277843023830282,-7.366829551447715,-10.00832075065944
2863.png,3,0.6038873926750647,-0.7246481861157001,-4.8695991437427555,-2.412355679494692,-7.503638381671936,-12.810673421348778,-10.534858174834998,-12.510202310945697
283.png,3,0.5934602622211816,-0.7191742177851285,-3.591928729092174,-2.3785867263574985,-5.072423738031122,-8.804266437711373,-6.877360127121099,-9.568509283075631
840.png,3,0.5881675727974438,-0.7222287406842416,-3.8443088482119383,-2.398005338588623,-5.384582579196456,-9.421538211241081,-7.530721206807067,-9.431355818968292
899.png,3,0.5777264378580845,-0.7219582892443814,-3.3921182673919783,-2.407888993547429,-5.152706548902578,-8.942806504410811,-6.855603332422936,-9.610602702285977
663.png,3,0.6197101509274925,-0.7254430088613986,-4.379276493320182,-2.420240441351719,-6.106072206926659,-10.369234946381004,-8.356152776644505,-12.63399989846135
2723.png,3,0.5768897066021889,-0.7115527847557039,-2.640966948734077,-2.400859643942977,-4.391750863270147,-7.788110719519804,-5.712564879170273,-9.587853742608464
2327.png,3,0.6043056899517895,-0.7246718723103878,-3.7619828681209873,-2.4189314989279507,-5.220551457644219,-9.236625837040695,-7.207042199726693,-9.152993341416044
666.png,3,0.6114169783158321,-0.7264236213086258,-4.780291793509358,-2.427206318186339,-5.83567351798511,-11.114309750528841,-8.428048564544884,-9.968218701237458
1035.png,3,0.5830991949598263,-0.7188115186499748,-4.63599719697825,-2.3670322714609986,-6.092440392195818,-10.32362771563313,-8.4350031031556,-11.410446523204833
1273.png,3,0.5882983219432523,-0.7211400111544423,-4.213900654526621,-2.3861670251770604,-5.836807796223043,-9.998270722211675,-8.07054730071741,-10.291802457840957
2859.png,3,0.5998867107233062,-0.7256560711813501,-4.44237484461968,-2.4215263227864323,-6.047059627032763,-10.702474104312236,-8.894771547321934,-10.315064831413476
2185.png,3,0.6204772992852136,-0.7274342384691649,-3.3952417125856584,-2.452575132156752,-5.004140057627106,-8.790722351377722,-6.772627662989075,-9.046783421090181
548.png,3,0.6226777949390286,-0.7238475297671184,-3.836226806813895,-2.4110917151432463,-5.32647555957136,-9.296567644356026,-7.320587361764263,-9.40950194547626
2835.png,3,0.5899758351362198,-0.7230894787341133,-3.7557583832555554,-2.4062794691599025,-5.392749190809402,-9.429751294949794,-7.3372239468250715,-9.456637440109207
628.png,3,0.6054832586175777,-0.7229448421452643,-3.2392293211004257,-2.4234673613798705,-4.9791211210568225,-8.839988267581816,-6.685354462176875,-8.822235205875629
399.png,3,0.6053540822459564,-0.7247092366229606,-3.4821064494610043,-2.4269105023425745,-5.193087164505168,-9.147620441196974,-7.031615575225994,-9.159750939845395
1063.png,3,0.597268715153591,-0.7238556503397028,-3.976311950359216,-2.4101386716616147,-5.597052768687932,-9.646167941643828,-7.654402304834216,-9.962289418677202
574.png,3,0.596042426165853,-0.7235411940680171,-3.171259618718399,-2.42997150835422,-4.7067104417472425,-8.38621372301553,-6.394005299376834,-8.473665012128665
895.png,3,0.579107865014506,-0.7217173578661955,-3.2380784041350137,-2.413098296603371,-4.899416248340365,-8.819037792116694,-6.706876778041552,-8.632304739169724
1730.png,3,0.5823815403959448,-0.7191678208107545,-3.7609939856485495,-2.3749751083764328,-5.2906409479243806,-9.341727030454189,-7.464023686323707,-9.222393612007197
1072.png,3,0.5834597253671702,-0.7223991448943126,-4.770575208662,-2.394744242841627,-6.204814980445402,-10.716931556096648,-8.830518811311359,-10.607043953202307
946.png,3,0.5761319814702691,-0.7196523470826737,-5.708545838709044,-2.3730776911831843,-6.133921467771414,-10.402288611326023,-9.431725529714228,-10.977069664824267
410.png,3,0.5885231088168027,-0.7221696367898192,-4.10438925505826,-2.3951262781414187,-5.757020920441959,-10.032472822015453,-7.906188296859863,-9.943747121796898
2634.png,3,0.6069733473014259,-0.7233638104247548,-4.1104537852817415,-2.404440899487182,-5.625068242775691,-9.689053765683767,-7.68351415981475,-9.986231468588736
1794.png,3,0.5772751521949255,-0.7214772436525703,-3.7685640748348264,-2.3932844486365528,-5.2584423676311145,-9.488441911104474,-7.513084746903784,-9.121005703543814
609.png,3,0.5994727264232307,-0.7247356673034783,-3.3967215329449014,-2.431307529409551,-5.184112686244723,-9.007046251320991,-6.892249513308744,-9.57651056697628
529.png,3,0.6104392694914486,-0.7241985882692251,-3.973084828753631,-2.41189821324124,-5.33856490285842,-9.413297115293151,-7.561055545287114,-9.324367788076977
627.png,3,0.6154337622354674,-0.7230293267989581,-3.2613596736499466,-2.422986145566628,-5.011088942382572,-8.834223761264836,-6.707798169546397,-8.934544501715148
2198.png,3,0.5958902837375135,-0.7284604871081856,-4.69219709826901,-2.4445683879751376,-6.191261346469773,-10.965722220978316,-9.276976811856619,-10.537467066772136
1269.png,3,0.5837151214539826,-0.7184921778299986,-3.883125855578932,-2.368332097313157,-5.289076584807738,-9.485746384492016,-7.414249481921102,-9.161851518800807
2459.png,3,0.5843464370740672,-0.7222592060853719,-3.9398089251623727,-2.3985214932129937,-5.712370878166045,-9.803942336709092,-7.721800472644795,-10.1751009349228
2041.png,3,0.5950517434421715,-0.7227938009733714,-3.8329955155888817,-2.40268768317838,-5.1948095764212,-9.07852051758058,-7.294286585861275,-9.238420004175378
1847.png,3,0.5951815524711918,-0.7156222496512684,-2.8882020752500197,-2.393212432610842,-4.623595432530015,-8.215630480392338,-6.131583931919402,-8.379667736592516
1562.png,3,0.5865099282024887,-0.7229314374012226,-4.469373907842196,-2.3990271289103937,-6.017785158490912,-10.261560492345339,-8.285308916328045,-10.637700509593078
1859.png,3,0.5932408913230498,-0.723612880322602,-3.313458017935959,-2.423699512676353,-4.886238083507715,-8.858033135010695,-6.883452504404854,-8.598656260596687
443.png,3,0.6086498466754544,-0.7231442246458119,-3.9248731034733324,-2.4040780304436646,-5.449766110200493,-9.439704918736277,-7.45465844400023,-9.676084296718882
823.png,3,0.5948810562497443,-0.7245030615268159,-3.6583737684217303,-2.4208441287566083,-5.492736094810909,-10.07644190096096,-7.800176664541886,-9.461980458785868
1689.png,3,0.5891529577613396,-0.7180704760517781,-3.7848448645632415,-2.3668817513972855,-5.4715240207053375,-9.476051285621454,-7.46756763720776,-9.634834529745161
83.png,3,0.5995292312378463,-0.7242393146107048,-3.6314643205114647,-2.4177150324951477,-5.1109620007392875,-9.050943949620784,-7.1043043614581896,-9.003295697496368
1324.png,3,0.5762633124994733,-0.7216697707312993,-3.627555947988725,-2.397232735667608,-5.1978188607901235,-9.046366211452094,-7.055697320381583,-9.334856481047934
2471.png,3,0.5966276406736227,-0.729748295635593,-3.954898998912741,-2.460002961353094,-5.371144243920613,-9.300532710743981,-7.3539786532125,-9.89179250704714
1952.png,3,0.6074244080207268,-0.724315574070527,-4.3126318265483174,-2.4104574963951175,-5.755154796445666,-9.895375605041215,-7.936608728319406,-10.15490186450183
2213.png,3,0.6006903589772503,-0.7257048534660276,-3.679238496009566,-2.43046816459131,-5.566027636160828,-9.66348097476697,-7.531861093149355,-9.782102497693232
1342.png,3,0.5731175401630001,-0.7143292939351664,-2.910390032744033,-2.380055106212453,-4.622559865015974,-8.157836184040978,-6.109437337313588,-8.543467244973789
1044.png,3,0.5655138893458685,-0.7219043518746097,-4.36134833223817,-2.3917429256272564,-5.811512037781339,-10.332762349210252,-8.358937197363565,-9.947104469452679
2439.png,3,0.5943654198623244,-0.7189247722208963,-3.11652369097808,-2.395318521813896,-4.6489465887219845,-8.186341192613126,-6.2408221994936515,-8.755236216422055
2578.png,3,0.5926577731844189,-0.7209915688803663,-3.8479479152782834,-2.388411797337974,-5.47607207321083,-9.601204478706807,-7.668926496453896,-9.523388075091221
2340.png,3,0.6015237922429727,-0.7164050006413498,-2.863155867440049,-2.397626720368361,-4.315117704520901,-7.698523412528878,-5.76791339766369,-8.137292508477707
1425.png,3,0.5968210692949208,-0.7235607404433515,-4.231247032167873,-2.405720495037029,-6.142313405128876,-10.525372185438306,-8.658566476014544,-10.618155135844935
2907.png,3,0.6152638593089483,-0.7286211117062175,-4.136216719778661,-2.449829063538362,-5.870912510536293,-10.031985748797684,-8.121031956875527,-11.276703499510596
524.png,3,0.6112384839372647,-0.7263541807326307,-3.942275246775843,-2.429906140002905,-5.285216537317031,-9.400783114346213,-7.538107406898845,-9.221717417728867
2305.png,3,0.5974882599890942,-0.727415444426095,-4.721657219860326,-2.4365338930683547,-6.175735784776846,-10.656077424460848,-8.606282476853034,-10.611026306902337
2440.png,3,0.5954998786053054,-0.7187484958974333,-3.1496937959149016,-2.3919914279899896,-4.706769820956882,-8.40846469013992,-6.451547609553428,-8.404880982223812
189.png,3,0.5981702598485158,-0.7256681985507434,-4.359428776669682,-2.4223275996115707,-5.731370696050961,-9.900428378081681,-8.588036901062427,-10.038686693216345
1002.png,3,0.5913372029599138,-0.720339901355153,-3.3334797335247512,-2.39630329284513,-4.946184693938517,-8.78528152353938,-6.869304072965541,-8.751888391539417
982.png,3,0.5996756125488998,-0.7188744967157574,-3.503715652643453,-2.377263977816002,-4.964219474501881,-9.048154200506197,-7.152889012290189,-8.670033887685836
1213.png,3,0.6018783770499789,-0.7219732904714751,-3.4482623600936275,-2.405533342129907,-5.145849871965921,-9.103372959844869,-6.969127412490211,-9.044692364454994
1193.png,3,0.5749502637052667,-0.7183224698056356,-3.5993359148949318,-2.3730880200518563,-5.264296474076365,-9.083032881193642,-7.075122660618998,-10.928873164812526
2027.png,3,0.6120656229875268,-0.721703929528559,-3.2157031743971802,-2.4117561913277727,-4.698123505530478,-8.301223974784598,-6.33513771851395,-8.60372990612504
2597.png,3,0.5740079540319305,-0.7214934586732085,-4.187335548916075,-2.38925354706526,-5.645694831336834,-9.689486248902558,-7.748601585122183,-10.134451837422276
472.png,3,0.5864877413257982,-0.722505044472377,-4.454195879198151,-2.3962292574612856,-6.064892292779621,-10.320166231715545,-8.301567360547187,-10.779605456126005
2909.png,3,0.61919144549878,-0.728589006717698,-3.888205893924995,-2.4508225110209283,-5.46467013109212,-9.523708635424153,-7.78181041355426,-9.636686562432251
117.png,3,0.6061415132048766,-0.7247192778083265,-3.6219922565901133,-2.421893308581689,-5.113520025818754,-8.957821796765108,-7.00277699826379,-9.144676327491974
1981.png,3,0.5815862380939655,-0.7225461098311549,-4.208614029496312,-2.397888732805384,-6.094930365826055,-10.589623879457266,-8.708745542040853,-10.424682418061728
455.png,3,0.5911500202888196,-0.7199565363463497,-3.411606235458689,-2.389564537629921,-5.009628303872915,-8.725041571699956,-6.7292042724601036,-9.28590234660632
1790.png,3,0.5913050386975659,-0.7222911934890667,-3.942242036120373,-2.396661773820278,-5.270251542575493,-9.200045952353529,-7.319301611213649,-9.326578042749736
887.png,3,0.5933588423492591,-0.7199896493279677,-3.2371743871365863,-2.398206913670642,-4.8463439572250655,-10.691249128077784,-7.99150395550892,-8.46862718204831
162.png,3,0.6026715347618433,-0.7277030598334772,-4.126065164827615,-2.439768679861708,-5.514734963445526,-9.729509892344977,-7.744398037154665,-9.58055303958467
2211.png,4,0.6032639833230053,-0.724148674117852,-3.6710405417588734,-2.4175586286534143,-5.380662693090248,-10.496118955783876,-7.8766272069333985,-9.280576632461663
2504.png,3,0.5911190641978925,-0.7224640705052312,-3.7280690135974406,-2.4021078313501394,-5.298833229852445,-9.298007356643158,-7.340937366963592,-9.301645397499849
944.png,3,0.5901096259895825,-0.7216575863590622,-4.607178760186631,-2.388591434234692,-5.696486574890882,-10.377243758188762,-8.479083332676314,-9.750830676874093
1798.png,3,0.602620120407435,-0.7198106611275202,-3.3321906993098453,-2.390372319194343,-4.795314499210199,-8.547369073241201,-6.607991206837419,-8.530311629095225
637.png,3,0.6052683990597673,-0.7257642621442588,-4.313685342922925,-2.4232755679675027,-6.186245016947772,-10.572913489886915,-8.37899788243945,-10.742387113730087
258.png,3,0.5881065374554099,-0.7223593529090698,-4.446621163513202,-2.3949075820336185,-6.0783811533105006,-10.686191404038928,-9.224833269800351,-10.358382427434146
787.png,3,0.5967601421986714,-0.72064598564588,-3.343791001013461,-2.3965877154230193,-4.853273072564836,-8.498326486114461,-6.549256489578896,-9.004717865141403
499.png,3,0.5901278173149922,-0.7248363553242452,-5.000430055605239,-2.413377967306506,-6.096813600345789,-10.677197109458426,-8.802362878042056,-10.40685981741845
878.png,3,0.5962582958860416,-0.7209727192711648,-3.623805754380682,-2.3930586929074846,-5.246921091970299,-10.185280469326711,-7.723075424860493,-9.06817361808329
1940.png,3,0.5927534276358775,-0.7209550312423039,-3.5541166604737575,-2.3927342805069074,-5.068262089388752,-8.817738922459297,-6.8538481600372725,-9.337425009904353
1164.png,3,0.587044523400916,-0.7209159476394097,-4.55895289970102,-2.3832512853817227,-5.879116129202001,-10.048555477936866,-8.203583578362498,-10.406176325172186
1151.png,3,0.6052376131345906,-0.721408955919711,-3.548529720804587,-2.3972520678836666,-5.072712497197998,-8.928604866974567,-7.005125349753846,-8.99249775396166
1020.png,3,0.586094864971327,-0.7194012128080551,-3.72964867525557,-2.378788358596898,-5.599620881566687,-9.740002867529526,-7.59777713753257,-9.73868014572166
2001.png,3,0.6111743012361935,-0.7239742661579261,-3.7734951657183116,-2.413891227025627,-5.493115314381619,-9.465539571380432,-7.463638594374772,-9.985915660321107
1242.png,3,0.5844792016684279,-0.7191759408219437,-3.543290382566781,-2.3788578745793374,-4.9505023082111945,-8.703882044439466,-6.832619113858351,-8.852440876248075
2690.png,3,0.5779150476851596,-0.7230385900287521,-3.486071843711023,-2.4124580559151005,-5.100133218933121,-8.985334284036734,-7.026107411279523,-9.030944007507278
2045.png,3,0.6084743989063461,-0.7247973147574427,-3.9098677947832554,-2.4176463032278925,-5.370385311833686,-9.935829615156717,-8.051336776401621,-9.274492477090982
2564.png,3,0.5894049738365197,-0.7206349414191648,-3.50628881197517,-2.391997816774326,-5.075893351104812,-9.399698516921429,-7.513208755661417,-8.824691556700456
2409.png,3,0.5691536658138456,-0.6936122445118006,-2.2495144163923464,-2.371238036594026,-3.7236204394771266,-6.81322899850238,-4.9232568334934905,-7.147625434550874
578.png,3,0.624683191384287,-0.7252413976003008,-3.074885989353126,-2.451964853565619,-4.632471383274895,-8.208196156833113,-6.192388730277606,-8.597039066679171
1299.png,3,0.5925636555460653,-0.7220566815320396,-4.311194779581964,-2.3928785986134273,-6.072756379770524,-10.647119741337027,-8.506454643295397,-10.356059855368619
2470.png,3,0.6072385639189756,-0.7292839152407589,-4.265734658394769,-2.4531240421108484,-5.823345762920033,-9.98299398290616,-7.969774529268879,-10.475234527474644
1295.png,3,0.587869435554535,-0.7243039725093151,-4.774919755003077,-2.4097434930853514,-6.667858348865465,-12.471292106756502,-9.595028023371391,-11.2073021519877
2906.png,3,0.6196451325304753,-0.730426855511094,-3.9090183617164715,-2.4658384303892285,-5.361907638854535,-9.300327860169288,-7.317949490960383,-9.76131495282249
2895.png,3,0.6060837172870814,-0.7247571659168327,-4.167025664204896,-2.4154286906847853,-5.5914660855649,-10.062209887035841,-8.260839735309153,-9.621749695023354
1504.png,3,0.6019098591479288,-0.72197184734847,-3.3229445603981307,-2.408535540877915,-4.837957551152829,-8.463764977096305,-6.504244028277082,-9.42666582847185
323.png,3,0.5799069694626232,-0.7204755861506918,-4.155055366693745,-2.381870734900943,-5.643649564492325,-9.672746983707446,-7.732638523735296,-10.22631455776374
976.png,3,0.5745123414085699,-0.7189952849761179,-3.351113086426734,-2.3844659873285106,-4.843633982909561,-8.731651201990356,-6.766988151904259,-8.529979494612043
2803.png,3,0.6253366518546267,-0.7259167756127411,-3.981519622148845,-2.4271069012956414,-5.778371436359153,-9.941005440928649,-7.842434547493897,-10.19005257150065
1481.png,3,0.5854505721475913,-0.7225820985426573,-3.6764723111226667,-2.402937225526655,-5.183860666108494,-9.08222456766517,-7.15462562209781,-9.185487097191258
249.png,3,0.5942985942925291,-0.7189944852806992,-3.2608701918607923,-2.389234144952361,-4.959279994839633,-8.706091952364654,-6.632056053512299,-8.906849159590978
2844.png,3,0.591370344018707,-0.7219002111815526,-3.873618549896813,-2.395081428801061,-5.554369387186134,-10.2913118713183,-8.273332045090706,-9.535684919708807
2106.png,3,0.6182017312471575,-0.7297770572442994,-3.6480452294981465,-2.4641406631941236,-5.098700991126545,-9.411136211535561,-7.3385969046815,-8.899812816776008
856.png,3,0.6080708641721797,-0.7231843492040251,-3.8843471552664686,-2.405371597185976,-5.435683808074288,-10.482945536563362,-8.898913025312195,-9.357426298683112
1166.png,3,0.6070643412694522,-0.7235775064108855,-4.084388676267121,-2.4061287557047075,-5.603343961480293,-9.929268530217835,-7.865126865589086,-9.664225726892477
1868.png,3,0.5820398603043858,-0.7210532949980774,-3.87376496937325,-2.38861453520874,-5.247438368897012,-9.08985121270136,-7.202810703736238,-9.552347302013548
1378.png,3,0.5731308744893835,-0.7169113976959177,-3.176686102349371,-2.3781212100993003,-4.924635413574208,-8.63860415081031,-6.568945676128858,-8.876680954191029
633.png,3,0.631051905064151,-0.7266626901212561,-3.5283145892996695,-2.441725360513226,-5.326937991099912,-9.216489718246889,-7.093915257999415,-10.02341423463258
2451.png,3,0.5785246817893326,-0.7209155798405998,-3.859356623692223,-2.387983640638473,-5.442306589956919,-9.94600349307763,-7.8657531465426045,-9.372397207885786
577.png,3,0.6228993211136872,-0.7236217549565611,-3.014286924033837,-2.4424952573765513,-4.556323608922254,-8.083707031122568,-6.084525086922063,-8.514569858704744
2204.png,3,0.6053903659344704,-0.7275118830147764,-4.259416475199713,-2.4384032625843366,-6.092973789467041,-10.710130282560776,-8.547669857241056,-10.406624397318314
1661.png,3,0.5786761399905719,-0.7212664552874375,-3.8898047204284105,-2.3905295354329716,-5.261364071101529,-9.863431990123573,-8.141030395128928,-9.093486386234257
38.png,3,0.5953223085587017,-0.724606774677125,-3.6410065301298853,-2.4203501529668494,-5.100564981384927,-9.27046323865269,-7.2797910515365425,-8.896759712776179
805.png,3,0.5949197580223504,-0.7202405009575165,-3.4307486894762618,-2.390452299158156,-4.934789792480753,-8.697526977686252,-6.780998162344056,-8.813674133623627
2148.png,3,0.6016275570018483,-0.7200074305259407,-3.054659203394142,-2.4103637722125164,-4.658748314302928,-8.199156232155376,-6.18748138452328,-8.980953376496103
2166.png,3,0.6021184387994394,-0.7278003451883652,-3.7309184286550634,-2.445702463483401,-5.226856957582828,-9.352287002296109,-7.363051546848645,-9.129714874139133
311.png,3,0.578424623544663,-0.7210785931198812,-4.6818513830847746,-2.383950276758032,-5.86170086325196,-9.992809642510133,-8.259824282139395,-10.697932714138414
2676.png,3,0.5839545578068581,-0.7179561342110726,-3.0858098644137777,-2.395207479706044,-4.863218494640444,-8.770327537424041,-6.579802743759535,-8.563194289960567
539.png,3,0.6002235601328886,-0.7224115337940914,-3.790360985059169,-2.400514747059345,-5.208138758077688,-9.067393285933834,-7.153053816522657,-9.33783193991874
25.png,3,0.5963800166383569,-0.7248903524172623,-3.6166555473802284,-2.423391552378817,-5.091136364238637,-9.25758899200371,-7.28532541495504,-8.884182602307973
1649.png,3,0.6009585570052173,-0.7232711821686841,-4.977801189932096,-2.401166587573949,-6.237359423248758,-10.556781098984468,-8.752968910565773,-12.124831062045288
606.png,3,0.5943875680920325,-0.7241391061371217,-3.366134330780321,-2.426858429585261,-5.0855078226229695,-9.842421024488536,-7.8308315132799216,-8.84386598943358
2593.png,3,0.5786717545626217,-0.7211221727365322,-4.512195945160031,-2.385506750306021,-6.039715847466735,-10.725496202250511,-8.649289168841419,-10.278402528776114
289.png,3,0.5740509508928947,-0.7192095651547646,-4.009867100288955,-2.3730606146732747,-5.5199105375048765,-9.69078263425561,-7.764416567534497,-9.561891556978699
705.png,3,0.6095600205152412,-0.7231303174705908,-3.4341050070404995,-2.4143046614033103,-4.949886161386018,-8.873568664736451,-7.1124084163067725,-8.718529642306821
285.png,3,0.5953573919315679,-0.7194530702486265,-3.732097966385564,-2.3781075256906807,-5.214870663953899,-9.031186499753073,-7.083563426937166,-9.540949197108073
2800.png,3,0.5955697272073958,-0.7248192980828474,-4.661270321515767,-2.4138648490631316,-6.525158971266215,-11.323559534737688,-9.131297720671403,-11.048595385052518
2769.png,3,0.597702163772903,-0.7232155168524,-4.773170226014702,-2.4008959767106317,-5.848989837406118,-10.201478487518488,-8.601720012625393,-10.067702683709683
1202.png,3,0.5670174884947337,-0.7179711995811128,-3.48313781767148,-2.37340395517137,-5.184309274105748,-11.792609611718596,-7.80950048478687,-8.96316636502979
1323.png,3,0.5709442785022274,-0.7202944881618387,-3.6224193805513907,-2.386395694880437,-5.183040071871688,-9.22382553865434,-7.23256137629968,-9.047552443252686
908.png,3,0.5927216901029686,-0.7208190458551242,-3.6229641438200453,-2.3915134845224513,-5.358941395596066,-9.81063489881823,-7.540170895517601,-9.25000167599669
1143.png,3,0.5980435173213845,-0.7215268658563626,-3.976390045927035,-2.3910394598765876,-5.505937738154533,-9.787150404217906,-7.8882346871445685,-9.507281823583332
706.png,3,0.6022820565609756,-0.7225154941028746,-3.443475225407178,-2.408102569164442,-4.896836205095122,-8.79870464030661,-6.912738443153074,-8.632128350389738
2496.png,3,0.5768363324501934,-0.7224583622315817,-3.5496415129844285,-2.4059583169281127,-5.008419621273807,-8.746057654006492,-6.838413257952135,-9.157245435652593
1677.png,3,0.5936601427538912,-0.7218211085025941,-4.335855362980547,-2.391845088117257,-5.76343861902382,-10.589704371570987,-8.085367765803847,-9.848103274077493
1990.png,3,0.5956255481101225,-0.7241382995630915,-4.641002524523176,-2.40911393439574,-6.662167995377035,-11.701608579207294,-9.111977816919618,-11.220269600617765
2397.png,3,0.5694033619720656,-0.6829846581019025,-2.1125116990276394,-2.3522784079853927,-3.5488196608898175,-6.543231533001944,-4.674507024226698,-6.868259863851526
949.png,3,0.5799433101703716,-0.7222996756870912,-5.3179061242153605,-2.3933264334025077,-6.54769810687608,-11.264806575193127,-9.229645051927141,-11.102347047473623
922.png,3,0.5901752275253683,-0.721298325108165,-4.545512914098623,-2.3863814862190975,-5.934095556205355,-10.112185962323792,-8.435197987406973,-10.645733991160688
2269.png,3,0.6198672338413669,-0.7280307300832161,-4.62796135876504,-2.4422383504567353,-6.087871813183079,-10.354160071919852,-8.788234694961574,-11.476407656069927
594.png,3,0.6151329739007242,-0.7256018715704582,-3.2894396226655913,-2.4418097542865373,-4.812575027960427,-8.575452481453263,-6.532875555488854,-8.60619987911791
2814.png,3,0.5966657673026372,-0.7250017161221709,-3.9658309519717307,-2.418912415669281,-5.44226523763542,-9.594544262922758,-7.579064516363924,-9.469853313123197
1184.png,3,0.5878264766705101,-0.7196168890099514,-4.4263413192975145,-2.373483564231444,-5.862891894165274,-11.255786394839905,-9.265043482824995,-9.98169332082335
1187.png,3,0.5772648760380352,-0.7206106424308482,-3.8293782338906515,-2.385238941206808,-5.409172565795922,-9.584533487461627,-7.604478138348244,-9.377041388875615
2048.png,3,0.601730648828364,-0.725381943673913,-4.0972790359744655,-2.4207071883194655,-5.3408008237342806,-9.41639939727405,-7.666836825428311,-9.335273691869558
2567.png,3,0.599036123663982,-0.7221782759826422,-4.247638707529242,-2.393867461981379,-5.651911721171769,-9.738237317998305,-7.859745992355421,-9.97295695054606
538.png,3,0.5980820382085933,-0.724214083064693,-3.803141638727726,-2.414545941488515,-5.2366151327981285,-9.086652122390843,-7.158330887211508,-9.548489567803555
587.png,3,0.5870245051333052,-0.724421098178068,-3.2156556162954524,-2.4353713648321165,-4.722918911737196,-8.345909552523311,-6.4146439690331665,-8.671032678928379
1860.png,3,0.5804764389544395,-0.721126851940001,-3.3500272830001334,-2.401456977499954,-4.903642842809864,-9.259103613016382,-7.351672376053638,-8.564894476085941
394.png,3,0.5982112465655627,-0.722820758847355,-3.64539607716906,-2.4065522251851847,-5.347453853136219,-9.328621017483595,-7.249652228461299,-9.433979052678945
743.png,3,0.5927880776174997,-0.7185546864353163,-3.1577566720556893,-2.3897710594727695,-4.668868204414282,-8.279087752850566,-6.354397103685291,-8.451786535903308
2334.png,3,0.5906796380644289,-0.7186031619203551,-3.15300785825777,-2.3898895862479534,-4.6630802664195015,-8.482380268129088,-6.484268458873532,-8.254843412308182
1714.png,3,0.5907415505548906,-0.7205701547667503,-4.233694737693481,-2.381621713801374,-5.590290481862664,-10.053545217629877,-8.079383482869599,-9.601800678201302
727.png,3,0.5873410962810401,-0.7181553570080917,-3.130588322706441,-2.3883129518696107,-4.66215848441553,-8.539950370956573,-6.622160031348896,-8.235088156747201
222.png,3,0.5915657664498044,-0.722160667171308,-4.248607893572987,-2.394330097929421,-5.819804685302606,-10.009191294335631,-8.000546099391302,-10.17735950050625
2781.png,3,0.5968508898524953,-0.7233808715259251,-4.057100505735062,-2.4050428383461564,-5.507396315734335,-9.463768719704607,-7.5643852853412685,-11.039969515008817
2735.png,3,0.5392717885064592,-0.6824471926947675,-2.1192203381487227,-2.361336181549238,-3.8047176552064803,-7.709067388810376,-6.149916668903416,-6.892746077221758
