File,Corners,Circularity,H0,H1,H2,H3,H4,H5,H6
83.png,8,0.8773763050643301,-0.7979737140324314,-5.169554023055479,-6.075252019002566,-9.859256083114438,-18.088950228634555,-12.47521078748224,-17.90353364115107
1324.png,8,0.8658103711513238,-0.7978455891585814,-4.574941476197759,-6.342199309179974,-9.867763423774246,-18.010651268545637,-12.455910119315785,-18.370442822551034
2471.png,8,0.852436827976697,-0.7943198524656416,-3.3528906589152556,-6.7985631151279176,-9.076201706825426,-17.34254397005111,-11.076541376491617,-17.067488555739235
1952.png,8,0.8710883588624434,-0.7980937618715718,-5.568476728730794,-7.326165911285558,-11.384437038953324,-20.748339790631576,-14.226355201136439,-21.445120658613
2213.png,8,0.8866639591971524,-0.7979661148631241,-4.760260945923385,-6.555460365910801,-10.1584325488509,-18.530317063124834,-12.545664612262177,-19.10403532197155
1342.png,8,0.8575439821458954,-0.7980124765422656,-6.108108154568977,-6.784722597185278,-10.233282346952047,-19.25539720785236,-13.341114059554961,-18.763754330972088
1044.png,8,0.8621008528661984,-0.7975854048638267,-4.228361268398455,-6.8764150599787275,-9.883441852144566,-19.445678870812518,-12.287703108513767,-18.264310197582617
2439.png,8,0.8767086239310204,-0.7978893547061693,-4.6298383367004226,-6.3913142797699,-10.074361735959005,-18.884950986123282,-13.160754965342878,-18.322935685950444
2578.png,8,0.8674480403796061,-0.7975265271447279,-4.193217550030328,-6.229499049979814,-9.349064733861772,-17.915258368069853,-12.243249582275597,-17.144499372681043
2340.png,8,0.8759111029959323,-0.7972158357630202,-3.9901276983226808,-6.363682306686006,-9.273443083292369,-17.650340872950157,-11.743174809856189,-17.10927359867583
1425.png,8,0.8532950828782307,-0.7979903396455362,-5.433543889965933,-7.728832024706021,-11.81932297118035,-21.92324481184437,-14.582179151246326,-21.64705633658364
2907.png,8,0.8749106029647639,-0.7978750831463288,-4.675244412853127,-7.0000153028473715,-10.321443110019244,-18.982180397197467,-12.659069098493974,-21.196827815786538
524.png,8,0.8661364977100864,-0.7975211554338165,-4.227185065663022,-6.445138415729734,-9.332534727137453,-17.469906936721532,-11.656287908897953,-17.304596153140917
2305.png,8,0.8760920083098719,-0.7957137817965109,-3.555380571464841,-7.287729527848166,-9.601012415894276,-18.763213362212266,-12.308079174018745,-18.053496399783825
2440.png,8,0.865378475695105,-0.7977655215609171,-4.469800967009182,-6.300811012999335,-9.799759489016138,-18.037809561491812,-12.110488986100073,-17.968773927639653
189.png,8,0.8615188948494801,-0.7980171480563406,-6.035655814499468,-6.678244647898874,-9.604119924273489,-18.55392339299136,-13.13404250085864,-17.750608703871638
1002.png,8,0.8825597177562996,-0.7973357966025707,-4.06166818101283,-6.086629815145374,-9.130312254003872,-16.90791761512291,-11.427151948627438,-16.872150156978954
982.png,8,0.8776544010544391,-0.7970340091436046,-3.911749967368154,-7.31392972511343,-10.070797843342925,-18.763716735407804,-12.057852814650227,-20.05962760092997
1213.png,8,0.859858497402255,-0.7979194200904258,-5.346219838566178,-5.871949577868862,-9.238252929991283,-16.814869053967275,-12.18937930607429,-17.306030600195946
1193.png,8,0.883618312752867,-0.7975668601059986,-4.225609311364405,-6.696752293915407,-10.124046225650124,-19.035839610733756,-12.490625028842192,-18.557169878962725
2027.png,8,0.8904258050222317,-0.7978469419611625,-4.513434657364749,-7.043866836232046,-10.98101429045826,-20.94955604171073,-13.76705731018962,-19.996129236648915
2597.png,8,0.8809993583128594,-0.797728649705022,-4.348576114183669,-6.881000064451201,-9.98220319451952,-18.55404337195679,-12.281181839403555,-18.575106866472087
472.png,8,0.8760795966462276,-0.7956596740799121,-3.546812998505602,-6.529376822991924,-8.990515832728166,-16.85430025005327,-10.86491898780624,-16.96051500731236
2909.png,8,0.8754410126726101,-0.7977423680030664,-4.499169716599985,-6.452459191125677,-10.238472751059616,-18.747455849900433,-13.604345963468273,-18.72218633180795
117.png,8,0.8742329171348944,-0.7980025136098372,-4.869511446910221,-7.988195992562569,-11.324007132501496,-21.121705304361093,-14.690098757234939,-21.139924112063657
1981.png,8,0.8759420983845012,-0.7978878229206579,-4.584651357588412,-6.660751605945562,-10.09689893504053,-19.145991065356736,-13.445820802178442,-18.485870976474164
455.png,8,0.8679046996872682,-0.7966838427204175,-3.793864059428846,-7.956027836772076,-10.125244125867741,-19.334455756227168,-12.0261196763396,-19.299721938766847
1790.png,8,0.866349584220797,-0.7979193285074198,-4.718930530432582,-6.957197658822585,-10.179025269131914,-18.968645954323318,-12.549389719763587,-18.84423796439985
887.png,8,0.8860735790629156,-0.7964707256862421,-3.7234295669374773,-6.77422364977623,-9.170473720110726,-17.28292589184672,-11.240734719360267,-17.304273363547455
162.png,8,0.8779320255877405,-0.7980238295681565,-5.3523897791095445,-6.428880676660802,-9.829778399597577,-18.03541689943031,-13.904282371073075,-18.22323561134955
2211.png,8,0.8627852270345799,-0.7978836547052859,-4.625412681150567,-6.67505452884601,-10.595202017807829,-19.230505639006196,-12.909075701571773,-20.776844867817086
2504.png,8,0.8681183169406286,-0.7969500973321553,-3.8660744847324557,-7.374522845204439,-10.255225310822128,-19.16636433301094,-12.257692297747154,-19.293099680481333
944.png,8,0.8731637422012203,-0.7973092460833286,-4.056526551687083,-6.1900835701573875,-8.90539412676302,-16.498133677105184,-11.035638331991873,-16.817012405809777
1798.png,8,0.8628766946512032,-0.7970403368845491,-3.9510510386207365,-7.057614549940532,-9.399005645674599,-17.650467968735416,-11.378274705441244,-18.124869800395924
637.png,8,0.8901186057755145,-0.7972607602303041,-4.01098449057416,-6.141481837570388,-9.090236367114354,-17.28574984510584,-11.55939772756775,-16.72168904944429
258.png,8,0.8602316699929495,-0.7977951044610355,-4.556575121742443,-7.104483118806537,-10.099682144029094,-18.70567318711451,-13.02321511653811,-19.576093057430334
787.png,8,0.8678941390119502,-0.7921922203916083,-3.154712473264901,-6.493746219451597,-8.739455834501936,-16.618907122399648,-10.534512650567837,-16.432905970072643
499.png,8,0.8758446187253475,-0.7966824374867305,-3.786749971706585,-7.288706088612109,-9.791493687974917,-18.37195532348063,-11.743406684869619,-18.71685412912659
878.png,8,0.8859474680937677,-0.7981104826087352,-5.801994107020988,-7.093461569700284,-11.365674040652754,-21.5562577468979,-14.277896053549176,-20.597856017249235
1940.png,8,0.865663057495299,-0.7976629889186791,-4.266245987638357,-7.825187914766033,-11.298418938903213,-21.08165960636857,-13.441925428683966,-20.95736419571317
1164.png,8,0.8645479006007056,-0.7978688847517025,-4.7163825116389635,-7.09441099246519,-9.520011615457937,-18.249468016246617,-12.51401085845693,-17.860747009479915
1151.png,8,0.867042164997218,-0.7980542628709508,-5.418214716280501,-6.754232070098833,-10.967518372019093,-20.5764062274257,-13.856931579283504,-19.835436515979982
1020.png,8,0.8725045597225446,-0.7980334370578609,-5.555077518363641,-6.610966646022595,-9.722432779278419,-18.055146062513124,-12.936317408054778,-18.025181794412063
2001.png,8,0.8672506454324236,-0.7980029458509745,-4.873924113799446,-6.277954507395914,-10.286211146695644,-18.668186682082634,-12.89863616719155,-18.784939251334404
1242.png,8,0.857622325007752,-0.7979873988014508,-5.663513518729712,-6.341370062748258,-10.426669021640171,-19.30055728243211,-13.273813669525806,-18.834722749300465
2690.png,8,0.8622600719502327,-0.7978527526239526,-4.5153035840139095,-6.656659400848613,-10.119911416020425,-18.95749644288071,-12.529937776039116,-18.537515469585003
2045.png,8,0.8627241030963797,-0.7979926215179296,-4.9811852176968,-6.042634777703713,-9.82794922623934,-17.77585907814036,-12.368185750517217,-18.38740408337169
2564.png,8,0.868139825682353,-0.7976686428400624,-4.320944516526413,-6.1326021699767965,-9.34256779421954,-17.684860298382844,-11.8838045884565,-17.093991778520472
2409.png,8,0.8656163413568346,-0.7969205165950193,-3.8629427522639928,-8.055149827488718,-10.558632805833046,-19.865845928676368,-12.51522610589501,-21.280264971844026
578.png,8,0.8724553320763497,-0.7979723126678767,-4.825237417377854,-6.523655765704203,-10.539418213998252,-20.114025727195465,-13.767722503806679,-19.072743338324315
1299.png,8,0.8532073705899267,-0.7977980210750989,-4.866762557380324,-6.054261178281523,-10.155867802970235,-19.181903822452167,-13.22824734680968,-18.264079714881554
2470.png,8,0.8521547870147782,-0.7938781946784976,-3.3028651622081924,-7.855931527715952,-10.126720512023056,-19.259015015696082,-12.046927613302545,-19.278547117317846
1295.png,8,0.8428709623825809,-0.7978189674042746,-4.809882095161297,-7.214850084799374,-10.765139764187438,-19.75615333441088,-14.08994536184651,-20.92000938573644
2906.png,8,0.8754914666693991,-0.7978614169551259,-4.660611912426544,-7.401162005522871,-9.914385745626989,-18.791273613307066,-12.326681653632946,-18.67062320706675
2895.png,8,0.869653839919058,-0.7979523735784637,-4.80928433714762,-7.029472404166832,-9.940578020129033,-18.42560503911158,-12.402629040048334,-20.965522092342514
1504.png,8,0.8658731029214826,-0.7978929702307943,-4.902787591880063,-7.164815966513936,-9.953681885646859,-19.263437626743347,-13.365727124421975,-18.519891998333062
323.png,8,0.8639157920955585,-0.7973377777261181,-4.053719505681655,-6.855147643642838,-9.554047468078503,-18.969177731319512,-11.957386892538395,-17.7594701375539
976.png,8,0.8733974765558703,-0.7977826033491731,-4.483902850898203,-6.837858300564203,-9.732250713680635,-18.115616586335342,-12.350494443357647,-18.236684790396044
2803.png,8,0.8559458410196705,-0.7979345549752537,-5.157329563651907,-7.325214099813209,-9.528150438506872,-19.308485232425074,-12.112083692211025,-17.955259165065854
1481.png,8,0.8594937643732783,-0.7980072614992229,-6.58991125514391,-6.297097538363429,-9.871042120541489,-17.989927646611854,-13.23188096604696,-18.369776874722522
249.png,8,0.8570447067747857,-0.7978819331718012,-4.841175399285983,-6.516702025352596,-10.13175882739585,-18.456614748142368,-12.87911429177024,-19.726567380397185
2844.png,8,0.8658746011323989,-0.7980514266130392,-6.750441950536283,-6.809603786097241,-9.641588033834891,-17.87869352402474,-13.048981062235303,-18.510760731434097
2106.png,8,0.8762625120625631,-0.798082466763733,-5.481622921351588,-6.945742472827356,-10.726857573735614,-19.59726538682469,-13.68596423004822,-19.981938682279527
856.png,8,0.8732210544820479,-0.7979353214561306,-4.651002355206492,-7.09131211569315,-10.56332933839966,-19.40468064522953,-12.943485683836801,-19.992466932263653
1166.png,8,0.8719753223741702,-0.797948621087955,-4.8429066389394855,-7.983781714940046,-10.863607084931079,-20.331516844732796,-13.86115327435356,-20.654624740997754
1868.png,8,0.8611190048578129,-0.7978518084026388,-4.560360387103703,-6.175706276852363,-9.593704990560198,-17.491632311921347,-11.875382538916872,-18.092721636807124
1378.png,8,0.8575700547296893,-0.7980092201444587,-5.770953591671433,-6.0431662269979896,-10.001726840462135,-18.119507551293726,-12.953361901779886,-18.24885216149018
633.png,8,0.8642743960581843,-0.7974570250208184,-4.149459051319433,-6.155258568884028,-9.09667865556598,-16.826282951525197,-11.408929959530832,-16.93303062497569
2451.png,8,0.8802947012184897,-0.7976512611370562,-4.273465382259915,-7.376522917219685,-10.449344209364094,-19.525330210389896,-12.648107654552287,-19.500939862227128
577.png,8,0.8728128716093158,-0.7979410858248583,-4.752550988853427,-6.938671692469146,-11.468673168341853,-20.697927347616417,-14.02997368423398,-21.14942295729583
2204.png,8,0.8818766674977926,-0.797689639003482,-4.3081966947935415,-7.285742020285974,-10.208012373737908,-19.158366456463245,-12.57742721837209,-19.06286049987049
1661.png,8,0.8713083505377803,-0.798071189475027,-6.358526514541101,-7.129084046217512,-9.852421880824043,-18.366882934230848,-13.055130126467724,-18.8358499234045
38.png,8,0.8864015592686145,-0.7980564434075319,-5.228832731640452,-6.6265313242268995,-10.564024487045625,-19.30136873888797,-13.193797623134705,-19.318608111836813
805.png,8,0.8877071598270544,-0.7979427018991505,-4.705993938311339,-7.407667179187547,-12.189025842927263,-23.39460725968323,-14.97430004396571,-21.987705486937703
2148.png,8,0.8745249276671774,-0.7978375273718381,-4.515001819251908,-8.023578047602538,-11.734347214653988,-21.974071053762074,-14.219018960030574,-21.659034976685245
2166.png,8,0.8871116744958865,-0.7972883274302921,-4.024153773387398,-6.584338963154169,-9.538077251700038,-17.61557859808823,-11.550242307455871,-18.16975448642658
311.png,8,0.864080815444537,-0.797682912299511,-4.344882540781034,-6.144889422016831,-9.742470830011861,-17.95549994135403,-12.08519095862405,-17.760298354266766
2676.png,8,0.8689999773060904,-0.7977863534193467,-4.476127552311301,-5.923914012909908,-9.276631895101001,-17.222520128731173,-11.949664309924698,-16.92633815828507
539.png,8,0.878238788180185,-0.7977995858635988,-4.519178557084798,-6.087808092766668,-9.233113450959209,-17.051572713791593,-11.564670879145568,-17.0368550604922
25.png,8,0.8684412242762646,-0.7980296607964541,-5.115747450861022,-7.323253816999651,-11.166220924577951,-20.547876036478552,-15.101492287729263,-20.575979192359867
1649.png,8,0.8628660092036142,-0.798009538212007,-5.680132326328185,-5.954208470510859,-10.327101545863929,-18.467841230506313,-13.6768840008357,-20.172294714805563
606.png,8,0.8766784662167344,-0.7980353865831128,-5.060004166069348,-6.783557567306693,-10.559613639269298,-20.05484013227652,-13.606267361098142,-19.236147028788505
2593.png,8,0.8801798696880437,-0.7977776907678928,-4.43131925591189,-6.660878990646227,-9.741599321655197,-17.94964340969135,-11.959013504552846,-18.69819732491043
289.png,8,0.8627705522527087,-0.7978958343398226,-4.716383958683241,-7.566933491139589,-9.970595902902485,-18.744856123392612,-12.604771388658266,-19.540475191069913
705.png,8,0.8783665329077872,-0.7977858745138822,-4.419590853810461,-6.770855493135039,-10.122457334965349,-18.6618706543285,-12.369560470457506,-18.798547813757803
285.png,8,0.8706077872178699,-0.7978992874025781,-4.69769488913104,-7.745270770833269,-10.94521978698803,-20.31352854891254,-13.405116437612701,-20.788809460861835
2800.png,8,0.8627994173736717,-0.7979800588288173,-5.155845809142667,-7.237142924647938,-9.688747788086568,-18.151705668945997,-12.325278089762463,-20.271196501601263
2769.png,8,0.875203208634323,-0.7980869514067357,-5.612766437394876,-6.800752766954981,-11.096995592093785,-20.055497017046108,-13.919465306234416,-20.727291746344257
1202.png,8,0.8599869069011129,-0.7980195954261298,-5.3979064625169615,-6.3571490909665735,-9.808300121615416,-18.37434414229869,-12.707401650802638,-17.915838512290446
1323.png,8,0.8631247475301893,-0.7977384001586932,-4.417749240706875,-6.945439232585929,-9.635103208582967,-18.403039216961446,-12.573354356188851,-17.95088284431709
908.png,8,0.8729357052289348,-0.7977221769890965,-4.380423998899212,-7.392446574125291,-9.831960120069256,-18.460808141774578,-12.420873677256651,-19.010172150172004
1143.png,8,0.865277186683622,-0.797994944715958,-5.458730788426182,-6.052862831124522,-11.450145431148943,-20.83296251714852,-14.90643554157977,-20.213847004061027
706.png,8,0.8774630063005443,-0.7979357845432566,-4.7418230699186426,-6.091011786662181,-10.276588203998353,-18.527353625151818,-12.667955634977435,-18.748462963617197
2496.png,8,0.8825159303448569,-0.7971137727274166,-3.946886879289837,-6.919736647286224,-10.030705266160453,-18.63653224071944,-12.027639322467339,-18.678361494946298
1677.png,8,0.8797465265749733,-0.7980180254853203,-5.194435070757656,-6.858112381113918,-10.385353738805204,-19.023081909299794,-13.143300268404252,-19.58141879945023
1990.png,8,0.8688579994299499,-0.7977454727639565,-4.382675480648621,-7.031826986927886,-10.207655544685089,-18.983740508930538,-12.593294768638374,-18.97223548148913
2397.png,8,0.8738127708300965,-0.7968262549814125,-3.8313202095994257,-6.804281644660418,-9.755926107106992,-18.092068194855475,-11.749568493794307,-18.35758188265909
949.png,8,0.876684003483266,-0.7977677653531733,-4.417057597033724,-6.120610374776533,-9.310722027861697,-17.366963111358082,-11.872158558893197,-17.077129087085282
922.png,8,0.8539458127309435,-0.7979775345723537,-5.035444351512401,-7.316691110590149,-10.63695166730951,-20.01993845491174,-13.260470403065293,-19.650101391777298
2269.png,8,0.8673802981001008,-0.7959309607857106,-3.59196311308862,-6.9201582647774265,-9.619563165057702,-18.161948044226673,-11.80687123510147,-17.962292150340858
594.png,8,0.8680742083472369,-0.7970655013527604,-3.9350769192549384,-6.138934557498776,-8.986438814856442,-16.679382008331334,-11.110490487694396,-16.72198528784837
2814.png,8,0.8583539270263751,-0.7980302985319796,-6.439246834971897,-6.808733462392166,-9.921220241037547,-19.034699073931485,-13.412393455645017,-18.29322390281822
1184.png,8,0.8695997323375055,-0.7966777267881826,-3.7909739077364812,-6.9746222509310485,-10.553528896754502,-19.879805519138557,-12.466715162871825,-19.33455537442228
1187.png,8,0.8585381601230212,-0.7954960044382549,-3.5218403088206647,-6.280113175467769,-9.054873449006454,-16.786071074425994,-10.873221375330449,-17.01973351100374
2048.png,8,0.8670386686388347,-0.7979944241569752,-4.922784066071012,-6.656455181360512,-10.26644287120926,-19.767603846086345,-13.42706558628244,-18.729708020566264
2567.png,8,0.8573020264143689,-0.7976704667253567,-4.316959354393004,-6.398119154524547,-9.67802375626428,-17.913630128191112,-12.000078691145523,-17.827981607924354
538.png,8,0.875378403851273,-0.7978740437848704,-4.6780225653453975,-6.236233963482551,-9.40296531230365,-17.43252649568431,-11.77815497156642,-17.32645904048993
587.png,8,0.8719011249197245,-0.7979140708747843,-4.677231026118802,-6.508345354694449,-10.165362008356897,-18.895768058719664,-13.191813420823234,-18.54092193376768
1860.png,8,0.867201176007485,-0.7980242232275232,-5.013435289750907,-6.789352651049456,-10.570807116372103,-19.31361541137631,-13.077780684084058,-19.551141715765894
394.png,8,0.8641106282194565,-0.7954451794122703,-3.5036221256812894,-7.794639867366886,-10.239863261074495,-19.54128546545661,-12.137833620959007,-19.325507967187256
743.png,8,0.8862233910624291,-0.7980847690299895,-5.37878392141955,-6.468726945518217,-10.278068724161145,-18.84827451955851,-12.990261560916542,-18.763844348904577
2334.png,8,0.8828468566904341,-0.7956840595990655,-3.5485607214847863,-6.6810294067437415,-9.108512789895263,-17.62355415076741,-11.633388198683777,-17.016136854285577
1714.png,8,0.877567492851863,-0.797891524321302,-4.751243719771667,-6.363209038420451,-9.999441562624476,-18.294063032933703,-12.41489623367333,-18.376227052483188
727.png,8,0.8640977252420937,-0.7896584436751529,-2.998135685305784,-6.098836498510202,-8.172162110729472,-16.121634031320863,-10.292839222394619,-15.312837180576302
222.png,8,0.8387891783013669,-0.7978789734722597,-5.217657288265341,-6.1437960524094555,-10.428993007430634,-19.181126294012085,-13.057217519729985,-18.742429497231733
2781.png,8,0.8707114742376826,-0.7980119893596611,-4.974528476321753,-6.562074815886809,-11.495105981980819,-20.950971677249168,-14.266156265879072,-20.556391968249493
2735.png,8,0.887753716573387,-0.7980650975055597,-5.33751950818953,-6.504598973141222,-10.24539208804936,-18.715353039464667,-13.012931506183138,-18.845737012645433
2584.png,8,0.8740862811678861,-0.7976201558166143,-4.260831464452028,-6.567803285612426,-9.887016232617313,-18.606635148304235,-12.906970753886208,-18.138187896143414
